BJ;EBDL;OB;PERSNR;WTT;WMM;GESCHL;GEBTT;GEBMM;GEBJJJJ;GEBLAND;WGEM;PAR;BSTAAT;FAMST;KONVFL;KONVFL_A;PAR_A;ALTER;ALT31;BERQ
2005;9;;;;3;2;;;1968;9;9;101;757;1; ; ;101;36;37;1
2005;9;;;;2;2;;;1985;1;9;101;15;1; ; ;101;19;20;1
2005;6;;;;11;2;;;1965;5;6;101;13;2; ; ;101;40;40;4
2005;4;;;;8;2;;;2001;1;4;711;650;1;1;1;414;3;4;3
2005;4;;;;8;2;;;1971;5;4;160;11;2; ; ;101;33;34;3
2005;6;;;;11;2;;;1994;1;6;711;8;1; ;1;101;11;11;4
2005;3;;;;9;2;;;1949;5;3;101;13;2; ; ;101;55;56;3
2005;9;;;;1;2;;;1999;1;9;711;13;1; ; ;101;5;6;1
2005;9;;;;10;2;;;1973;5;9;101;13;2; ; ;101;32;32;4
2005;6;;;;11;2;;;1993;1;6;711;13;1; ; ;101;12;12;4
2005;6;;;;11;2;;;1958;5;6;160;13;2; ; ;417;47;47;4
2005;3;;;;9;2;;;2003;1;3;711;15;1;1;1;414;1;2;3
2005;3;;;;3;2;;;1999;1;3;711;13;1; ; ;101;5;6;1
2005;6;;;;11;2;;;1962;5;6;101;13;2; ; ;101;43;43;4
2005;4;;;;8;2;;;1975;8;4;111;8;2; ; ;111;29;30;3
2005;4;;;;8;2;;;1959;9;4;111;404;2; ; ;111;45;46;3
2005;3;;;;2;2;;;1953;5;3;101;13;2; ; ;101;51;52;1
2005;9;;;;2;2;;;1963;9;9;160;11;2; ; ;101;41;42;1
2005;4;;;;8;2;;;1973;8;4;160;8;2; ; ;120;32;32;3
2005;6;;;;11;2;;;1999;1;6;711;13;1; ; ;101;5;6;4
2005;9;;;;3;2;;;1970;9;9;111;41;2; ; ;111;34;35;1
2005;3;;;;6;2;;;1966;9;3;111;404;2; ; ;111;39;39;2
2005;3;;;;11;2;;;1997;8;3;711;8;1; ; ;101;8;8;4
2005;9;;;;3;2;;;1998;9;9;711;15;1; ; ;111;6;7;1
2005;9;;;;3;2;;;1997;1;9;711;23;1; ; ;413;7;8;1
2005;6;;;;11;2;;;1999;1;6;711;11;1; ; ;101;5;6;4
2005;4;;;;8;2;;;1989;5;4;711;15;1; ; ;120;15;16;3
2005;9;;;;6;2;;;2002;1;9;711;13;1; ; ;101;2;3;2
2005;9;;;;5;2;;;1997;9;9;124;653;1; ; ;124;7;8;2
2005;4;;;;8;2;;;1960;8;4;160;8;2; ; ;101;45;45;3
2005;4;;;;8;2;;;1954;5;4;160;13;2; ; ;101;50;51;3
2005;6;;;;12;2;;;1997;1;6;711;15;1; ; ;101;8;8;4
2005;9;;;;3;2;;;1975;9;9;160;662;2; ; ;101;29;30;1
2005;3;;;;12;2;;;1965;8;3;160;8;2; ; ;101;40;40;4
2005;3;;;;7;2;;;1968;9;3;111;456;2; ; ;111;36;37;3
2005;9;;;;2;2;;;1951;9;9;101;15;4; ; ;101;53;54;1
2005;6;;;;12;2;;;1980;5;6;101;13;1; ; ;101;25;25;4
2005;3;;;;12;2;;;1997;1;3;712;8;1; ; ;101;8;8;4
2005;3;;;;7;2;;;1956;5;3;101;13;2; ; ;101;49;49;3
2005;6;;;;12;2;;;1968;9;6;111;23;2; ; ;111;37;37;4
2005;3;;;;12;2;;;2004;1;3;711;8;1; ; ;101;1;1;4
2005;9;;;;7;2;;;2000;1;9;711;15;1; ; ;111;4;5;3
2005;3;;;;12;2;;;1995;1;3;711;8;1; ; ;101;10;10;4
2005;6;;;;12;2;;;1987;9;6;417;552;1; ; ;417;18;18;4
2005;4;;;;8;2;;;1996;1;4;711;11;1; ; ;101;9;9;3
2005;4;;;;8;2;;;1985;8;4;101;8;1; ; ;101;20;20;3
2005;6;;;;12;2;;;2004;1;6;124;13;1; ; ;124;1;1;4
2005;3;;;;10;2;;;1989;1;3;711;8;1; ; ;417;16;16;4
2005;9;;;;6;2;;;1961;9;9;111;662;2; ; ;111;44;44;2
2005;3;;;;10;2;;;1978;5;3;101;13;1; ; ;101;26;27;4
2005;9;;;;6;2;;;1996;1;9;711;13;1; ; ;101;9;9;2
2005;4;;;;8;2;;;1973;5;4;160;15;2; ; ;101;31;32;3
2005;6;;;;12;2;;;1994;1;6;711;15;1; ; ;101;11;11;4
2005;9;;;;6;2;;;1965;9;9;160;15;2; ; ;101;39;40;2
2005;3;;;;11;2;;;1997;1;3;711;13;1; ; ;101;7;8;4
2005;3;;;;7;2;;;1983;5;3;101;14;1; ; ;101;21;22;3
2005;3;;;;6;2;;;1977;5;3;111;13;2; ; ;111;27;28;2
2005;9;;;;3;2;;;1996;1;9;416;41;1; ; ;416;8;9;1
2005;6;;;;12;2;;;1967;8;6;160;8;2;1;1;417;38;38;4
2005;9;;;;3;2;;;1967;9;9;111;13;2; ; ;111;38;38;1
2005;3;;;;10;2;;;1970;5;3;111;13;2; ; ;111;35;35;4
2005;6;;;;12;2;;;1996;8;6;711;8;1; ; ;101;9;9;4
2005;4;;;;9;2;;;1960;5;4;160;11;2; ; ;120;44;45;3
2005;3;;;;10;2;;;1992;4;3;711;13;1; ; ;101;13;13;4
2005;3;;;;9;2;;;1994;5;3;711;15;1; ; ;101;11;11;3
2005;4;;;;9;2;;;2000;5;4;711;13;1; ; ;101;5;5;3
2005;6;;;;12;2;;;1995;8;6;711;8;1; ; ;101;10;10;4
2005;6;;;;12;2;;;1951;5;6;101;15;2; ; ;101;54;54;4
2005;3;;;;5;2;;;1966;5;3;101;13;2; ; ;101;39;39;2
2005;9;;;;12;2;;;2002;1;9;711;233;1;1;1;414;3;3;4
2005;6;;;;12;2;;;2000;1;6;711;13;1; ; ;101;5;5;4
2005;6;;;;12;2;;;2002;1;6;711;13;1; ; ;101;3;3;4
2005;4;;;;9;2;;;1981;5;4;160;13;2; ; ;101;23;24;3
2005;6;;;;12;2;;;1970;5;6;101;11;2; ; ;101;35;35;4
2005;3;;;;7;2;;;1968;9;3;160;657;2; ; ;101;37;37;3
2005;9;;;;2;2;;;1975;9;9;160;650;2;1;1;414;29;30;1
2005;6;;;;12;2;;;1972;9;6;111;312;2; ; ;111;33;33;4
2005;4;;;;9;2;;;1999;1;4;711;13;1; ; ;101;6;6;3
2005;6;;;;12;2;;;1998;1;6;711;304;1; ; ;101;7;7;4
2005;4;;;;9;2;;;1998;1;4;711;8;1; ; ;101;7;7;3
2005;9;;;;4;2;;;1981;2;9;414;657;1;1;1;414;23;24;2
2005;3;;;;11;2;;;1987;8;3;711;8;1; ; ;101;17;18;4
2005;4;;;;9;2;;;2005;1;4;711;4;1; ; ;413;0;0;3
2005;4;;;;9;2;;;1959;5;4;101;13;2; ; ;101;46;46;3
2005;9;;;;5;2;;;1964;9;9;160;15;2; ; ;101;40;41;2
2005;9;;;;1;2;;;1990;1;9;711;8;1; ; ;101;14;15;1
2005;9;;;;11;2;;;1980;9;9;111;663;2; ; ;111;24;25;4
2005;3;;;;2;2;;;1979;9;3;111;235;2; ; ;111;26;26;1
2005;4;;;;9;2;;;1990;5;4;711;13;1; ; ;101;15;15;3
2005;3;;;;8;2;;;1970;5;3;101;13;3; ; ;101;34;35;3
2005;9;;;;3;2;;;1976;9;9;415;16;4; ; ;415;29;29;1
2005;3;;;;5;2;;;1976;9;3;111;706;2; ; ;111;29;29;2
2005;4;;;;9;2;;;1999;1;4;711;15;1;1;1;414;6;6;3
2005;3;;;;2;2;;;1973;5;3;160;15;2;1;1;414;31;32;1
2005;3;;;;11;2;;;1970;8;3;101;8;2; ; ;101;35;35;4
2005;9;;;;3;2;;;1976;9;9;111;653;2; ; ;111;29;29;1
2005;6;;;;12;2;;;1980;9;6;160;41;2; ; ;101;25;25;4
2005;6;;;;12;2;;;2000;8;6;124;8;1; ; ;124;5;5;4
2005;4;;;;9;2;;;2003;1;4;711;13;1; ; ;101;1;2;3
2005;6;;;;12;2;;;1974;9;6;111;41;2; ; ;111;31;31;4
2005;9;;;;4;2;;;1981;9;9;101;11;1; ; ;101;23;24;2
2005;6;;;;12;2;;;2005;1;6;711;13;1; ; ;101;0;0;4
2005;4;;;;9;2;;;1968;5;4;160;13;2; ; ;101;37;37;3
2005;4;;;;9;2;;;1988;9;4;711;41;1; ; ;101;16;17;3
2005;6;;;;12;2;;;1980;5;6;111;13;2; ; ;111;25;25;4
2005;3;;;;2;2;;;1970;9;3;111;706;2; ; ;111;34;35;1
2005;4;;;;9;2;;;1977;5;4;160;13;2; ; ;101;28;28;3
2005;3;;;;6;2;;;2001;1;3;711;13;1; ; ;101;3;4;2
2005;3;;;;10;2;;;1974;9;3;414;651;2;1;1;414;31;31;4
2005;4;;;;9;2;;;1968;9;4;160;650;2;1;1;414;37;37;3
2005;4;;;;9;2;;;1965;5;4;101;13;2; ; ;101;40;40;3
2005;6;;;;12;2;;;1958;5;6;101;13;2; ; ;101;47;47;4
2005;3;;;;9;2;;;1969;5;3;101;13;4; ; ;101;36;36;3
2005;3;;;;4;2;;;1959;5;3;160;15;2; ; ;101;45;46;2
2005;3;;;;6;2;;;1970;5;3;160;15;2; ; ;101;34;35;2
2005;9;;;;2;2;;;1974;9;9;101;13;2; ; ;101;31;31;1
2005;4;;;;9;2;;;1977;5;4;160;13;2; ; ;101;28;28;3
2005;4;;;;9;2;;;1950;5;4;101;13;2; ; ;101;54;55;3
2005;6;;;;12;2;;;2000;1;6;711;11;1; ; ;120;5;5;4
2005;9;;;;2;2;;;1968;9;9;111;15;2; ; ;111;36;37;1
2005;3;;;;6;2;;;1986;8;3;101;8;1; ; ;101;18;19;2
2005;6;;;;12;2;;;1966;5;6;160;11;2; ; ;101;39;39;4
2005;4;;;;9;2;;;1987;8;4;711;8;1; ; ;101;17;18;3
2005;4;;;;9;2;;;1948;5;4;120;15;2; ; ;120;57;57;3
2005;6;;;;12;2;;;1970;9;6;111;600;2; ; ;111;35;35;4
2005;6;;;;12;2;;;1973;9;6;111;708;2; ; ;111;32;32;4
2005;4;;;;9;2;;;1991;5;4;711;15;1; ; ;101;13;14;3
2005;3;;;;2;2;;;1976;5;3;160;15;2; ; ;101;28;29;1
2005;3;;;;2;2;;;2000;1;3;711;15;1; ; ;101;4;5;1
2005;4;;;;9;2;;;1989;9;4;711;662;1; ; ;101;15;16;3
2005;4;;;;9;2;;;1957;5;4;120;13;4; ; ;120;48;48;3
2005;6;;;;12;2;;;1986;5;6;417;13;1; ; ;417;19;19;4
2005;3;;;;11;2;;;1983;5;3;101;13;1; ; ;101;22;22;4
2005;9;;;;1;2;;;1957;8;9;160;8;2; ; ;101;47;48;1
2005;6;;;;12;2;;;1961;9;6;111;203;2; ; ;111;44;44;4
2005;6;;;;12;2;;;1953;5;6;160;13;2; ; ;101;52;52;4
2005;9;;;;2;2;;;1988;8;9;124;8;1; ; ;124;16;17;1
2005;3;;;;6;2;;;1980;9;3;111;600;2; ; ;111;24;25;2
2005;3;;;;9;2;;;2003;1;3;712;15;1; ; ;101;2;2;3
2005;9;;;;6;2;;;1991;8;9;124;8;1; ; ;124;13;14;2
2005;6;;;;12;2;;;2003;1;6;711;15;1; ; ;101;2;2;4
2005;4;;;;9;2;;;1971;5;4;160;13;2; ; ;101;33;34;3
2005;4;;;;9;2;;;1980;8;4;101;8;2; ; ;101;25;25;3
2005;6;;;;12;2;;;1986;5;6;417;15;1; ; ;417;19;19;4
2005;9;;;;1;2;;;1993;1;9;711;8;1; ; ;120;11;12;1
2005;3;;;;10;2;;;1947;5;3;101;15;2; ; ;101;58;58;4
2005;3;;;;11;2;;;1974;8;3;160;8;2; ; ;101;31;31;4
2005;9;;;;1;2;;;1999;8;9;711;8;1; ; ;101;5;6;1
2005;6;;;;12;2;;;1979;9;6;417;41;1; ; ;417;26;26;4
2005;6;;;;12;2;;;1969;9;6;417;304;1; ; ;417;36;36;4
2005;4;;;;9;2;;;1978;8;4;160;8;2; ; ;101;27;27;3
2005;3;;;;10;2;;;1964;5;3;101;13;2; ; ;101;40;41;4
2005;9;;;;2;2;;;1996;1;9;711;8;1; ; ;101;9;9;1
2005;4;;;;9;2;;;1970;5;4;160;15;2; ; ;120;35;35;3
2005;6;;;;12;2;;;1988;5;6;711;11;1; ; ;120;17;17;4
2005;6;;;;12;2;;;1974;5;6;160;13;2; ; ;101;31;31;4
2005;9;;;;2;2;;;1978;8;9;160;8;2; ; ;101;26;27;1
2005;9;;;;2;2;;;1969;8;9;101;8;2; ; ;101;35;36;1
2005;3;;;;11;2;;;1961;5;3;160;13;2; ; ;101;44;44;4
2005;6;;;;12;2;;;2000;1;6;711;13;1; ; ;101;5;5;4
2005;4;;;;9;2;;;1992;5;4;711;13;1; ; ;101;13;13;3
2005;4;;;;9;2;;;1971;4;4;111;4;2; ; ;111;34;34;3
2005;6;;;;12;2;;;1965;5;6;101;13;2; ; ;101;40;40;4
2005;9;;;;3;2;;;1968;8;9;101;8;2; ; ;101;36;37;1
2005;4;;;;9;2;;;1957;5;4;160;13;2; ; ;120;48;48;3
2005;4;;;;9;2;;;1982;1;4;101;13;1; ; ;101;23;23;3
2005;6;;;;12;2;;;1976;1;6;101;13;1; ; ;101;29;29;4
2005;3;;;;12;2;;;1992;9;3;712;44;1; ; ;111;13;13;4
2005;9;;;;1;2;;;1965;8;9;160;8;2; ; ;121;40;40;1
2005;6;;;;12;2;;;2000;9;6;124;312;1; ; ;124;5;5;4
2005;6;;;;12;2;;;1996;1;6;711;15;1; ; ;101;9;9;4
2005;9;;;;7;2;;;1976;9;9;111;223;2; ; ;111;29;29;3
2005;4;;;;9;2;;;1986;5;4;414;15;1;1;1;414;18;19;3
2005;4;;;;9;2;;;1968;5;4;120;11;2; ; ;120;36;37;3
2005;3;;;;3;2;;;1968;5;3;160;15;2; ; ;101;36;37;1
2005;4;;;;9;2;;;1987;1;4;711;15;1; ; ;101;17;18;3
2005;9;;;;2;2;;;1975;9;9;413;656;1; ; ;413;29;30;1
2005;3;;;;2;2;;;2004;1;3;712;600;1; ; ;417;0;1;1
2005;4;;;;9;2;;;1971;5;4;160;15;2; ; ;101;34;34;3
2005;6;;;;12;2;;;1966;5;6;101;13;2; ; ;101;39;39;4
2005;4;;;;9;2;;;1971;9;4;111;657;2; ; ;111;33;34;3
2005;4;;;;9;2;;;1973;9;4;414;650;2;1;1;414;31;32;3
2005;6;;;;12;2;;;1970;9;6;417;600;4; ; ;417;35;35;4
2005;9;;;;1;2;;;2001;9;9;124;200;1; ; ;124;3;4;1
2005;6;;;;12;2;;;1997;9;6;711;200;1; ; ;417;7;8;4
2005;4;;;;9;2;;;1968;9;4;111;760;2; ; ;111;37;37;3
2005;3;;;;11;2;;;1999;1;3;711;14;1; ; ;413;6;6;4
2005;3;;;;11;2;;;2005;1;3;711;13;1; ; ;101;0;0;4
2005;4;;;;9;2;;;1957;9;4;160;41;2;1;1;120;48;48;3
2005;4;;;;9;2;;;1973;5;4;160;13;2; ; ;101;32;32;3
2005;9;;;;2;2;;;1973;8;9;111;8;2; ; ;111;32;32;1
2005;3;;;;6;2;;;1961;9;3;111;997;2; ; ;111;44;44;2
2005;4;;;;9;2;;;1987;8;4;711;8;1; ; ;101;17;18;3
2005;9;;;;1;2;;;1984;9;9;101;14;2; ; ;101;20;21;1
2005;9;;;;5;2;;;1972;9;9;111;312;2; ; ;111;33;33;2
2005;3;;;;7;2;;;1983;1;3;101;14;1; ; ;101;22;22;3
2005;4;;;;9;2;;;1994;1;4;711;8;1; ; ;101;11;11;3
2005;3;;;;1;2;;;1986;1;3;101;8;1; ; ;101;18;19;1
2005;9;;;;1;2;;;1971;9;9;101;13;2; ; ;101;33;34;1
2005;4;;;;9;2;;;1981;5;4;111;15;2; ; ;111;24;24;3
2005;4;;;;9;2;;;1986;5;4;413;13;1; ; ;413;18;19;3
2005;9;;;;2;2;;;1969;4;9;111;4;2; ; ;111;35;36;1
2005;3;;;;1;2;;;1986;5;3;101;15;1; ; ;101;18;19;1
2005;4;;;;9;2;;;1972;3;4;101;17;4; ; ;101;33;33;3
2005;3;;;;5;2;;;1997;5;3;711;15;1; ; ;101;8;8;2
2005;9;;;;1;2;;;1953;9;9;160;13;2; ; ;101;51;52;1
2005;4;;;;10;2;;;1959;9;4;101;39;4; ; ;101;46;46;4
2005;3;;;;11;2;;;1999;1;3;711;15;1; ; ;101;6;6;4
2005;4;;;;10;2;;;1985;1;4;120;8;4; ; ;120;20;20;4
2005;4;;;;10;2;;;2000;1;4;711;15;1; ; ;101;5;5;4
2005;3;;;;11;2;;;1995;1;3;711;200;1; ; ;111;9;10;4
2005;9;;;;6;2;;;1966;9;9;111;554;2; ; ;111;39;39;2
2005;9;;;;3;2;;;1977;9;9;111;656;2; ; ;111;27;28;1
2005;4;;;;10;2;;;1973;5;4;120;15;2; ; ;120;32;32;4
2005;4;;;;10;2;;;1973;5;4;101;13;2; ; ;101;32;32;4
2005;9;;;;1;2;;;1994;1;9;711;8;1; ; ;101;10;11;1
2005;9;;;;1;2;;;2000;1;9;416;15;1; ; ;416;4;5;1
2005;3;;;;4;2;;;1964;5;3;160;15;2; ; ;101;41;41;2
2005;4;;;;10;2;;;1969;5;4;160;13;2; ; ;120;36;36;4
2005;4;;;;10;2;;;1965;5;4;120;15;1; ; ;120;40;40;4
2005;4;;;;10;2;;;1953;9;4;101;41;4; ; ;101;52;52;4
2005;9;;;;6;2;;;1968;9;9;101;13;1; ; ;101;36;37;2
2005;9;;;;9;2;;;1963;5;9;101;13;2; ; ;101;42;42;3
2005;3;;;;9;2;;;1976;5;3;101;13;2; ; ;101;29;29;3
2005;3;;;;10;2;;;1975;3;3;111;17;2; ; ;111;30;30;4
2005;4;;;;10;2;;;1992;8;4;711;8;1; ; ;120;13;13;4
2005;4;;;;10;2;;;2003;1;4;711;13;1; ; ;120;2;2;4
2005;9;;;;4;2;;;1976;9;9;111;13;2; ; ;111;28;29;2
2005;9;;;;1;2;;;1966;9;9;101;15;2; ; ;101;39;39;1
2005;3;;;;12;2;;;1980;5;3;101;15;1; ; ;101;25;25;4
2005;4;;;;10;2;;;1988;5;4;711;15;1; ; ;101;17;17;4
2005;4;;;;10;2;;;1966;9;4;120;41;2; ; ;120;38;39;4
2005;9;;;;4;2;;;2004;1;9;711;14;1; ; ;101;0;1;2
2005;3;;;;6;2;;;1988;9;3;711;15;1;1;1;414;16;17;2
2005;4;;;;10;2;;;1965;5;4;160;15;2; ; ;101;40;40;4
2005;9;;;;4;2;;;1976;1;9;101;15;2; ; ;101;29;29;2
2005;3;;;;8;2;;;1984;5;3;160;15;2; ; ;101;21;21;3
2005;3;;;;4;2;;;1973;9;3;111;304;2; ; ;111;31;32;2
2005;9;;;;4;2;;;1957;9;9;111;656;2; ; ;111;47;48;2
2005;4;;;;10;2;;;2004;1;4;712;412;1; ; ;120;0;1;4
2005;4;;;;10;2;;;1996;9;4;711;662;1; ; ;111;9;9;4
2005;9;;;;5;2;;;1975;9;9;111;408;2; ; ;111;30;30;2
2005;9;;;;1;2;;;1977;9;9;160;657;2; ; ;101;27;28;1
2005;3;;;;12;2;;;1988;8;3;711;8;1; ; ;101;17;17;4
2005;4;;;;10;2;;;1986;5;4;101;13;2; ; ;101;19;19;4
2005;4;;;;10;2;;;1963;5;4;160;13;2; ; ;101;42;42;4
2005;9;;;;3;2;;;1987;9;9;711;15;1; ; ;101;17;18;1
2005;9;;;;1;2;;;1959;9;9;111;709;2; ; ;111;45;46;1
2005;4;;;;10;2;;;1970;5;4;160;15;2; ; ;120;35;35;4
2005;4;;;;10;2;;;1976;9;4;111;404;2; ; ;111;29;29;4
2005;9;;;;8;2;;;2004;1;9;711;13;1; ; ;101;1;1;3
2005;3;;;;5;2;;;1994;5;3;711;15;1; ; ;101;11;11;2
2005;4;;;;10;2;;;1973;8;4;160;8;2; ; ;101;32;32;4
2005;9;;;;3;2;;;1955;9;9;101;15;2; ; ;101;49;50;1
2005;9;;;;3;2;;;1986;1;9;711;15;1; ; ;120;18;19;1
2005;4;;;;10;2;;;1958;4;4;111;4;2; ; ;111;47;47;4
2005;9;;;;4;2;;;1992;1;9;711;23;1; ; ;101;12;13;2
2005;9;;;;9;2;;;1976;9;9;111;600;2; ; ;111;29;29;3
2005;3;;;;5;2;;;2004;1;3;711;13;1; ; ;101;0;1;2
2005;9;;;;5;2;;;1964;9;9;160;11;2; ; ;101;40;41;2
2005;4;;;;10;2;;;1990;9;4;711;650;1;1;1;414;15;15;4
2005;4;;;;10;2;;;1986;1;4;120;8;1; ; ;120;18;19;4
2005;9;;;;10;2;;;2002;1;9;711;663;1; ; ;417;3;3;4
2005;3;;;;12;2;;;1958;8;3;160;8;2; ; ;101;47;47;4
2005;3;;;;10;2;;;1963;5;3;160;15;2; ; ;101;42;42;4
2005;4;;;;10;2;;;1960;8;4;160;8;2; ; ;120;45;45;4
2005;3;;;;5;2;;;1973;5;3;160;15;2; ; ;101;32;32;2
2005;9;;;;3;2;;;2003;1;9;711;15;1; ; ;120;1;2;1
2005;3;;;;3;2;;;1986;1;3;101;8;1; ; ;101;18;19;1
2005;9;;;;5;2;;;1970;9;9;101;15;2; ; ;101;34;35;2
2005;4;;;;10;2;;;1983;5;4;111;15;2; ; ;111;21;22;4
2005;9;;;;5;2;;;1987;9;9;711;15;1; ; ;101;17;18;2
2005;3;;;;10;2;;;1979;9;3;111;312;2; ; ;111;25;26;4
2005;3;;;;8;2;;;1981;5;3;160;15;2; ;1;414;24;24;3
2005;9;;;;5;2;;;1968;9;9;160;657;2;1;1;414;37;37;2
2005;4;;;;10;2;;;1997;1;4;711;11;1; ; ;101;7;8;4
2005;4;;;;10;2;;;1996;1;4;711;13;1; ; ;120;9;9;4
2005;9;;;;3;2;;;1987;9;9;711;39;1; ; ;111;17;18;1
2005;4;;;;10;2;;;1974;8;4;160;8;2; ; ;120;31;31;4
2005;4;;;;10;2;;;2002;1;4;711;8;1; ; ;120;3;3;4
2005;9;;;;6;2;;;1967;9;9;111;404;2; ; ;111;38;38;2
2005;3;;;;5;2;;;1986;5;3;101;15;1; ; ;101;18;19;2
2005;3;;;;8;2;;;1975;5;3;160;15;2; ; ;101;30;30;3
2005;4;;;;10;2;;;1987;9;4;414;650;1;1;1;414;18;18;4
2005;3;;;;8;2;;;2003;1;3;711;15;1; ; ;101;1;2;3
2005;4;;;;10;2;;;1950;5;4;120;13;3; ; ;120;55;55;4
2005;3;;;;5;2;;;1986;5;3;101;997;1; ; ;101;18;19;2
2005;3;;;;9;2;;;1969;5;3;160;13;2; ; ;101;36;36;3
2005;9;;;;2;2;;;1965;9;9;160;14;2; ; ;101;40;40;1
2005;4;;;;10;2;;;1990;2;4;711;11;1; ; ;120;15;15;4
2005;9;;;;1;2;;;1984;9;9;101;13;4; ; ;101;20;21;1
2005;9;;;;4;2;;;1968;9;9;101;15;4; ; ;101;36;37;2
2005;4;;;;10;2;;;1976;5;4;101;13;2; ; ;101;29;29;4
2005;3;;;;5;2;;;1961;9;3;101;41;2; ; ;101;43;44;2
2005;4;;;;10;2;;;1982;5;4;101;13;1; ; ;101;23;23;4
2005;9;;;;3;2;;;1960;9;9;160;13;2; ; ;101;44;45;1
2005;9;;;;8;2;;;1974;9;9;111;600;2; ; ;111;30;31;3
2005;3;;;;8;2;;;1976;9;3;111;46;2; ; ;111;29;29;3
2005;3;;;;11;2;;;1970;5;3;101;13;2; ; ;101;35;35;4
2005;4;;;;10;2;;;1975;9;4;111;41;2; ; ;111;30;30;4
2005;9;;;;3;2;;;1957;9;9;111;656;2; ; ;111;48;48;1
2005;3;;;;5;2;;;1990;1;3;101;15;1; ; ;101;14;15;2
2005;3;;;;8;2;;;1996;5;3;711;15;1; ; ;101;8;9;3
2005;4;;;;11;2;;;1981;5;4;101;13;2; ; ;101;23;24;4
2005;9;;;;1;2;;;1977;9;9;111;312;2; ; ;111;27;28;1
2005;4;;;;11;2;;;1952;5;4;101;15;2; ; ;101;53;53;4
2005;4;;;;11;2;;;2001;9;4;711;501;1; ; ;111;4;4;4
2005;3;;;;9;2;;;1956;9;3;160;20;2;1;1;414;49;49;3
2005;9;;;;2;2;;;1978;9;9;111;15;2; ; ;111;26;27;1
2005;4;;;;11;2;;;1950;8;4;160;8;2; ; ;101;55;55;4
2005;3;;;;10;2;;;1965;5;3;160;15;2; ; ;101;39;40;4
2005;9;;;;9;2;;;1972;9;9;160;15;2; ; ;413;33;33;3
2005;3;;;;5;2;;;2001;1;3;711;15;1;1;1;414;4;4;2
2005;4;;;;11;2;;;1994;1;4;711;11;1; ; ;101;11;11;4
2005;4;;;;11;2;;;1966;5;4;160;15;2; ; ;101;39;39;4
2005;3;;;;11;2;;;1991;5;3;711;15;1;1;1;414;14;14;4
2005;3;;;;12;2;;;1991;9;3;711;15;1; ; ;101;14;14;4
2005;4;;;;11;2;;;1991;1;4;711;8;1; ; ;101;14;14;4
2005;3;;;;10;2;;;1988;5;3;711;13;1; ; ;101;17;17;4
2005;3;;;;6;2;;;1974;5;3;111;15;2; ; ;111;31;31;2
2005;9;;;;5;2;;;2003;1;9;711;15;1; ; ;101;2;2;2
2005;3;;;;9;2;;;1949;5;3;101;13;2; ; ;101;56;56;3
2005;4;;;;11;2;;;1994;9;4;711;650;1;1;1;414;11;11;4
2005;4;;;;11;2;;;1976;5;4;111;15;2; ; ;111;29;29;4
2005;3;;;;5;2;;;2004;9;3;124;702;1; ; ;124;1;1;2
2005;3;;;;9;2;;;1989;8;3;711;8;1; ; ;101;16;16;3
2005;9;;;;4;2;;;1974;9;9;111;552;2; ; ;111;31;31;2
2005;3;;;;6;2;;;1960;3;3;111;17;2; ; ;111;45;45;2
2005;3;;;;5;2;;;2000;1;3;711;15;1; ; ;101;4;5;2
2005;4;;;;11;2;;;1971;5;4;120;13;1; ; ;120;34;34;4
2005;9;;;;2;2;;;1995;1;9;711;8;1; ; ;111;10;10;1
2005;9;;;;11;2;;;1986;8;9;711;8;1; ; ;101;19;19;4
2005;4;;;;11;2;;;1948;5;4;101;13;2; ; ;101;57;57;4
2005;3;;;;8;2;;;1976;9;3;111;46;2; ; ;111;28;29;3
2005;4;;;;11;2;;;1972;9;4;160;650;2;1;1;414;33;33;4
2005;4;;;;11;2;;;1968;9;4;111;702;2; ; ;111;37;37;4
2005;4;;;;11;2;;;1994;5;4;711;15;1; ; ;101;11;11;4
2005;3;;;;9;2;;;1996;5;3;711;15;1;1;1;414;9;9;3
2005;9;;;;2;2;;;2003;1;9;711;13;1; ; ;101;1;2;1
2005;9;;;;2;2;;;1958;9;9;111;662;2; ; ;111;46;47;1
2005;3;;;;10;2;;;1963;5;3;101;13;2; ; ;101;42;42;4
2005;4;;;;11;2;;;1987;8;4;711;8;1; ; ;120;17;18;4
2005;3;;;;9;2;;;1973;5;3;101;13;2; ; ;101;31;32;3
2005;9;;;;2;2;;;1974;9;9;101;13;1; ; ;101;30;31;1
2005;9;;;;2;2;;;1958;9;9;160;13;2; ; ;101;46;47;1
2005;3;;;;10;2;;;1966;5;3;101;15;2; ; ;101;39;39;4
2005;9;;;;4;2;;;1971;9;9;101;13;4; ; ;101;33;34;2
2005;4;;;;11;2;;;1998;1;4;711;13;1; ; ;120;6;7;4
2005;9;;;;2;2;;;1967;9;9;160;15;2; ; ;101;37;38;1
2005;4;;;;11;2;;;1967;9;4;111;41;2; ; ;111;37;38;4
2005;4;;;;11;2;;;1980;5;4;101;14;1; ; ;101;25;25;4
2005;3;;;;8;2;;;2004;1;3;711;650;1;1;1;414;1;1;3
2005;3;;;;8;2;;;1971;9;3;111;552;2; ; ;111;33;34;3
2005;9;;;;2;2;;;1984;9;9;101;13;1; ; ;101;20;21;1
2005;9;;;;4;2;;;1976;9;9;111;600;2; ; ;111;28;29;2
2005;4;;;;11;2;;;1980;9;4;101;41;1; ; ;101;25;25;4
